"","date","vw_cum","ew_cum","vw_ret","ew_ret"
"155",2013-08-12,1.06518702403332,1.091981667219,0.00332043871877885,0.00224757865014324
"156",2013-08-13,1.05904966032204,1.08493127637862,-0.00576177100622255,-0.00645651026205141
"157",2013-08-14,1.0522890703864,1.07743986320631,-0.00638363826449584,-0.00690496562816711
"158",2013-08-15,1.03945730830308,1.06331243311496,-0.0121941417472005,-0.0131120358302892
"159",2013-08-16,1.03558535046323,1.05891401628452,-0.00372498014965816,-0.00413652346522253
"160",2013-08-19,1.03286104231009,1.05725388620859,-0.00263069398570526,-0.00156776664620206
"161",2013-08-20,1.03613913295176,1.06107007806843,0.00317379638440185,0.0036095321186469
"162",2013-08-21,1.03359419430349,1.05710144729272,-0.00245617462687886,-0.00374021552179782
"163",2013-08-22,1.04202680415066,1.0678566590538,0.00815853058545701,0.0101742475035118
"164",2013-08-23,1.04320785432072,1.06903066064121,0.00113341630498254,0.0010993999779414
"165",2013-08-26,1.0355070658251,1.05989363323523,-0.00738183523419789,-0.00854702090629667
"166",2013-08-27,1.0212075411662,1.04426063158537,-0.0138092004688648,-0.0147495948269343
"167",2013-08-28,1.02014912931752,1.04388488193277,-0.00103643168113254,-0.000359823631407297
"168",2013-08-29,1.02518546816627,1.04979656334575,0.0049368653111721,0.00566315454442634
"169",2013-08-30,1.01967505194205,1.04304759082144,-0.0053750432437083,-0.00642883846256481
"170",2013-09-03,1.03651386808729,1.06265962194226,0.016513904221908,0.018802623478928
"171",2013-09-04,1.04053660661178,1.06957593387158,0.00388102720893246,0.0065084922646006
"172",2013-09-05,1.04466728930538,1.07329211386328,0.00396976201255606,0.00347444241593298
"173",2013-09-06,1.04333890331553,1.07352934921526,-0.00127158761784529,0.000221035213908483
"174",2013-09-09,1.05544297898173,1.08629721412455,0.0116012885436687,0.0118933543071065
"175",2013-09-10,1.06188969755466,1.09204604033001,0.0061080690300761,0.00529213011937713
"176",2013-09-11,1.07485675274707,1.10208732786773,0.0122113014395726,0.00919493058615473
"177",2013-09-12,1.07385435948692,1.10068373182402,-0.000932583116397656,-0.00127357969575148
"178",2013-09-13,1.07743551301081,1.10290047469661,0.00333485960387514,0.00201396896175021
"179",2013-09-16,1.07814491376013,1.10208301534507,0.000658415970840043,-0.00074119049751209
"180",2013-09-17,1.08625218546859,1.11478739306736,0.00751964935788285,0.0115276050400959
"181",2013-09-18,1.10509223001504,1.13606256632135,0.0173440797620306,0.0190845118865679
"182",2013-09-19,1.10162091048452,1.13325231057983,-0.00314120345455116,-0.00247368043348783
"183",2013-09-20,1.09618579912188,1.13203009623972,-0.00493374019221104,-0.00107850152053302
"184",2013-09-23,1.09262673865646,1.12548467814187,-0.00324676753545738,-0.00578201773927389
"185",2013-09-24,1.09288552585931,1.12767779770906,0.00023684868188889,0.0019486001096094
"186",2013-09-25,1.08908403939055,1.12346450033918,-0.00347839401182581,-0.0037362599303099
"187",2013-09-26,1.09938843628256,1.13597991118725,0.00946152594227434,0.0111400145214167
"188",2013-09-27,1.0851433014621,1.12277111510986,-0.0129573264101502,-0.0116276669572354
"189",2013-09-30,1.074435329929,1.11150290178651,-0.00986779489739043,-0.0100360734006261
"190",2013-10-01,1.09038025423617,1.12987626056351,0.0148402829495802,0.0165301941609557
"191",2013-10-02,1.08493900217626,1.12483238557481,-0.00499023348851635,-0.00446409502061784
"192",2013-10-03,1.07299223291987,1.11130985092654,-0.0110114662966568,-0.0120218219369334
"193",2013-10-04,1.07992339322941,1.1196383384053,0.00645965562181083,0.00749429825698322
"194",2013-10-07,1.05996193914962,1.09734975498064,-0.0184841389722115,-0.019906949110378
"195",2013-10-08,1.03909273001422,1.0753882847025,-0.0196886400960192,-0.0200131910345499
"196",2013-10-09,1.04075663104569,1.07430299519225,0.00160130177356077,-0.00100920711679775
"197",2013-10-10,1.06236843881849,1.09699375466842,0.0207654768926084,0.0211213778400616
"198",2013-10-11,1.07525484242559,1.11133306470162,0.0121298818152291,0.0130714600444912
"199",2013-10-14,1.07772861258613,1.11342656495772,0.00230063614961584,0.00188377393113281
"200",2013-10-15,1.06375389890214,1.09885015843071,-0.0129668207012296,-0.0130914844191438
"201",2013-10-16,1.0766149580539,1.11233284622177,0.0120902580615989,0.0122698146672826
"202",2013-10-17,1.03668743258276,1.07711687172845,-0.0370861701042243,-0.0316595654016164
"203",2013-10-18,1.05908668496387,1.10624696858084,0.0216065630556612,0.0270445089265456
"204",2013-10-21,1.052409852298,1.09905977088857,-0.00630433066589986,-0.00649691967200872
"205",2013-10-22,1.06827972737124,1.11623567492525,0.0150795576823795,0.0156278161494321
"206",2013-10-23,1.0627290272047,1.10836205875673,-0.00519592389925394,-0.00705372202787113
"207",2013-10-24,1.07739843075896,1.12414218214963,0.0138035220444195,0.0142373363182413
"208",2013-10-25,1.11874717810861,1.17671686201428,0.0383783252037182,0.0467687101324805
"209",2013-10-28,1.11296597888671,1.16892058282266,-0.00516756541157859,-0.00662545038938078
"210",2013-10-29,1.13562065248876,1.19130666066478,0.020355225614993,0.0191510682343043
"211",2013-10-30,1.12662845096927,1.18251422096686,-0.00791831453556902,-0.00738050074614371
"212",2013-10-31,1.1276598227689,1.18493729805978,0.000915449808448265,0.00204908917792102
"213",2013-11-01,1.12053787899962,1.17605603276235,-0.00631568459342213,-0.0074951352379331
"214",2013-11-04,1.12369069625981,1.17871506077058,0.00281366415119444,0.00226097051004337
"215",2013-11-05,1.11570388056577,1.17171882388617,-0.0071076638087556,-0.00593547763768676
"216",2013-11-06,1.11963235223068,1.17381093410992,0.00352107018119474,0.00178550534573607
"217",2013-11-07,1.10435340266772,1.15382165384296,-0.0136463987777025,-0.017029386663634
"218",2013-11-08,1.11396796031149,1.16579057742192,0.00870605154160486,0.0103732873612588
"219",2013-11-11,1.12963190826837,1.18174523537306,0.0140613989943614,0.0136856981520852
"220",2013-11-12,1.12334679597346,1.17369717037095,-0.00556385867724252,-0.00681032151533423
"221",2013-11-13,1.13454445931555,1.18703736581145,0.0099681268351266,0.011365960298158
"222",2013-11-14,1.14595960034985,1.20286796992041,0.010061431211942,0.0133362306570186
"223",2013-11-15,1.15182853658865,1.20897125026608,0.00512141635447394,0.0050739403644402
